case_id,case_year,justice_name,advocate_name,utt_id_first,utt_id_last,advocate_gender,num_utts,num_utts_adv,num_utts_justice,num_toks_total,num_toks_adv,num_toks_justice,advocate_ideology,justice_ideology,adv_experience_int,adv_experience_bin,female_issue,num_adv_utts_interrupted,num_justice_utts_interrupted,adv_interruption_rate,justice_interruption_rate,num_adv_disfl,num_justice_disfl,num_adv_toks_in_utts_interrupted,num_justice_toks_in_utts_interrupted,justice_gender,adv_ideology_gender,ideology_matches
2017_17-5716,2017,Ruth Bader Ginsburg,Jeffrey L. Fisher,24589__2_002,24589__2_005,M,4,2,2,92,73,19,liberal,liberal,7,1,0,2,1,27.397260273972602,52.63157894736842,2,1,73,7,F,M-liberal,1
2017_17-5716,2017,Sonia Sotomayor,Jeffrey L. Fisher,24589__2_006,24589__2_019,M,14,7,7,1099,908,191,liberal,liberal,7,1,0,3,3,3.303964757709251,15.706806282722512,14,3,725,15,F,M-liberal,1
2010_09-1036,2010,Antonin Scalia,Lisa S. Blatt,21383__0_003,21383__0_008,F,6,3,3,326,175,151,liberal,conservative,1,1,0,2,0,11.428571428571429,0.0,1,3,127,0,M,F-liberal,0
2010_09-1036,2010,Sonia Sotomayor,Lisa S. Blatt,21383__0_015,21383__0_022,F,8,4,4,303,164,139,liberal,liberal,1,1,0,2,1,12.195121951219512,7.194244604316546,4,2,82,77,F,F-liberal,1
2010_09-1036,2010,Antonin Scalia,Lisa S. Blatt,21383__0_029,21383__0_040,F,12,6,6,594,437,157,liberal,conservative,1,1,0,4,2,9.153318077803204,12.738853503184714,8,4,241,20,M,F-liberal,0
2010_09-1036,2010,John G. Roberts Jr.,Lisa S. Blatt,21383__0_043,21383__0_046,F,4,2,2,248,183,65,liberal,conservative,1,1,0,1,0,5.46448087431694,0.0,2,2,178,0,M,F-liberal,0
2010_09-1036,2010,Antonin Scalia,Lisa S. Blatt,21383__0_047,21383__0_054,F,8,4,4,432,330,102,liberal,conservative,1,1,0,1,1,3.0303030303030303,9.803921568627452,2,3,26,30,M,F-liberal,0
2010_09-1036,2010,John G. Roberts Jr.,Lisa S. Blatt,21383__0_055,21383__0_060,F,6,3,3,251,108,143,liberal,conservative,1,1,0,3,0,27.77777777777778,0.0,3,2,108,0,M,F-liberal,0
2010_09-1036,2010,Ruth Bader Ginsburg,Lisa S. Blatt,21383__0_061,21383__0_064,F,4,2,2,45,24,21,liberal,liberal,1,1,0,0,0,0.0,0.0,1,0,0,0,F,F-liberal,1
2010_09-1036,2010,John G. Roberts Jr.,Lisa S. Blatt,21383__0_067,21383__0_072,F,6,3,3,264,110,154,liberal,conservative,1,1,0,2,0,18.181818181818183,0.0,4,0,80,0,M,F-liberal,0
2010_09-1036,2010,Ruth Bader Ginsburg,Lisa S. Blatt,21383__0_073,21383__0_076,F,4,2,2,141,73,68,liberal,liberal,1,1,0,0,1,0.0,14.705882352941176,0,2,0,49,F,F-liberal,1
2010_09-1036,2010,Antonin Scalia,Lisa S. Blatt,21383__0_077,21383__0_084,F,8,4,4,602,466,136,liberal,conservative,1,1,0,2,1,4.291845493562231,7.352941176470588,9,7,19,14,M,F-liberal,0
2010_09-1036,2010,Ruth Bader Ginsburg,Eric D. Miller,21383__1_007,21383__1_012,M,6,3,3,400,213,187,conservative,liberal,0,0,0,2,0,9.389671361502348,0.0,7,8,117,0,F,M-conservative,0
2010_09-1036,2010,Stephen G. Breyer,Eric D. Miller,21383__1_013,21383__1_016,M,4,2,2,267,83,184,conservative,liberal,0,0,0,0,0,0.0,0.0,2,2,0,0,M,M-conservative,0
2010_09-1036,2010,John G. Roberts Jr.,Eric D. Miller,21383__1_021,21383__1_026,M,6,3,3,189,64,125,conservative,conservative,0,0,0,1,0,15.625,0.0,1,5,28,0,M,M-conservative,1
2010_09-1036,2010,Antonin Scalia,Eric D. Miller,21383__1_027,21383__1_032,M,6,3,3,286,138,148,conservative,conservative,0,0,0,1,0,7.246376811594203,0.0,6,8,86,0,M,M-conservative,1
2010_09-1036,2010,Sonia Sotomayor,Eric D. Miller,21383__1_035,21383__1_040,M,6,3,3,157,88,69,conservative,liberal,0,0,0,2,2,22.727272727272727,28.985507246376812,4,1,49,24,F,M-conservative,0
2010_09-1036,2010,Stephen G. Breyer,Eric D. Miller,21383__1_041,21383__1_046,M,6,3,3,576,202,374,conservative,liberal,0,0,0,1,0,4.9504950495049505,0.0,3,6,50,0,M,M-conservative,0
2010_09-1036,2010,Samuel A. Alito Jr.,Eric D. Miller,21383__1_047,21383__1_050,M,4,2,2,279,171,108,conservative,conservative,0,0,0,1,0,5.847953216374269,0.0,3,3,66,0,M,M-conservative,1
2010_09-1036,2010,John G. Roberts Jr.,Eric D. Miller,21383__1_055,21383__1_060,M,6,3,3,124,26,98,conservative,conservative,0,0,0,1,1,38.46153846153846,10.204081632653061,1,2,12,2,M,M-conservative,1
2010_09-1036,2010,Anthony M. Kennedy,Eric D. Miller,21383__1_061,21383__1_064,M,4,2,2,65,43,22,conservative,conservative,0,0,0,1,1,23.25581395348837,45.45454545454545,1,2,5,17,M,M-conservative,1
2010_09-1036,2010,Ruth Bader Ginsburg,Eric D. Miller,21383__1_065,21383__1_068,M,4,2,2,143,30,113,conservative,liberal,0,0,0,1,0,33.333333333333336,0.0,4,1,10,0,F,M-conservative,0
2010_09-1036,2010,Antonin Scalia,Eric D. Miller,21383__1_069,21383__1_076,M,8,4,4,213,113,100,conservative,conservative,0,0,0,2,0,17.699115044247787,0.0,6,2,98,0,M,M-conservative,1
2010_09-1036,2010,Ruth Bader Ginsburg,Eric D. Miller,21383__1_077,21383__1_090,M,14,7,7,432,225,207,conservative,liberal,0,0,0,2,1,8.88888888888889,4.830917874396135,3,3,26,16,F,M-conservative,0
2010_09-1036,2010,Stephen G. Breyer,Eric D. Miller,21383__1_091,21383__1_106,M,16,8,8,720,411,309,conservative,liberal,0,0,0,4,0,9.732360097323602,0.0,7,3,157,0,M,M-conservative,0
2010_09-1036,2010,Ruth Bader Ginsburg,Eric D. Miller,21383__1_107,21383__1_110,M,4,2,2,307,172,135,conservative,liberal,0,0,0,2,0,11.627906976744185,0.0,2,2,172,0,F,M-conservative,0
2010_09-1036,2010,Antonin Scalia,Eric D. Miller,21383__1_111,21383__1_118,M,8,4,4,278,199,79,conservative,conservative,0,0,0,4,1,20.100502512562816,12.658227848101266,7,0,199,4,M,M-conservative,1
2010_09-1036,2010,Anthony M. Kennedy,Eric D. Miller,21383__1_123,21383__1_126,M,4,2,2,92,42,50,conservative,conservative,0,0,0,0,0,0.0,0.0,2,0,0,0,M,M-conservative,1
2010_09-1036,2010,Stephen G. Breyer,Eric D. Miller,21383__1_131,21383__1_136,M,6,3,3,96,36,60,conservative,liberal,0,0,0,3,1,83.33333333333333,16.666666666666668,3,1,36,13,M,M-conservative,0
2010_09-1036,2010,John G. Roberts Jr.,Lisa S. Blatt,21383__2_000,21383__2_009,F,10,5,5,375,252,123,liberal,conservative,1,1,0,3,0,11.904761904761905,0.0,5,4,191,0,M,F-liberal,0
2010_09-1036,2010,Antonin Scalia,Lisa S. Blatt,21383__2_014,21383__2_017,F,4,2,2,94,63,31,liberal,conservative,1,1,0,1,1,15.873015873015873,32.25806451612903,4,2,5,20,M,F-liberal,0
2018_16-1275,2018,Ruth Bader Ginsburg,Charles J. Cooper,24641__0_001,24641__0_004,M,4,2,2,147,83,64,liberal,liberal,0,0,0,0,0,0.0,0.0,0,3,0,0,F,M-liberal,1
2018_16-1275,2018,Sonia Sotomayor,Charles J. Cooper,24641__0_037,24641__0_040,M,4,2,2,202,141,61,liberal,liberal,0,0,0,0,0,0.0,0.0,6,0,0,0,F,M-liberal,1
2018_16-1275,2018,Elena Kagan,Charles J. Cooper,24641__0_041,24641__0_044,M,4,2,2,245,186,59,liberal,liberal,0,0,0,2,0,10.75268817204301,0.0,7,0,186,0,F,M-liberal,1
2018_16-1275,2018,Samuel A. Alito Jr.,Toby J. Heytens,24641__2_010,24641__2_013,M,4,2,2,354,249,105,conservative,conservative,2,1,0,1,0,4.016064257028113,0.0,2,2,199,0,M,M-conservative,1
2018_16-1275,2018,Stephen G. Breyer,Toby J. Heytens,24641__2_014,24641__2_025,M,12,6,6,514,213,301,conservative,liberal,2,1,0,2,0,9.389671361502348,0.0,2,4,30,0,M,M-conservative,0
2018_16-1275,2018,Samuel A. Alito Jr.,Toby J. Heytens,24641__2_039,24641__2_044,M,6,3,3,401,254,147,conservative,conservative,2,1,0,1,0,3.937007874015748,0.0,10,1,5,0,M,M-conservative,1
2018_16-1275,2018,Stephen G. Breyer,Toby J. Heytens,24641__2_054,24641__2_063,M,10,5,5,334,78,256,conservative,liberal,2,1,0,3,0,38.46153846153846,0.0,1,7,74,0,M,M-conservative,0
2018_16-1275,2018,Sonia Sotomayor,Toby J. Heytens,24641__2_066,24641__2_069,M,4,2,2,192,89,103,conservative,liberal,2,1,0,0,0,0.0,0.0,1,2,0,0,F,M-conservative,0
2018_16-1275,2018,Samuel A. Alito Jr.,Toby J. Heytens,24641__2_073,24641__2_084,M,12,6,6,321,224,97,conservative,conservative,2,1,0,2,1,8.928571428571429,10.309278350515465,8,6,86,21,M,M-conservative,1
2018_16-1275,2018,Elena Kagan,Toby J. Heytens,24641__2_085,24641__2_088,M,4,2,2,360,244,116,conservative,liberal,2,1,0,1,0,4.098360655737705,0.0,8,2,242,0,F,M-conservative,0
2019_18-877,2019,Ruth Bader Ginsburg,Derek L. Shaffer,24929__0_001,24929__0_006,M,6,3,3,684,559,125,liberal,liberal,0,0,0,1,1,1.7889087656529516,8.0,5,5,161,4,F,M-liberal,1
2019_18-877,2019,Elena Kagan,Derek L. Shaffer,24929__0_007,24929__0_010,M,4,2,2,366,321,45,liberal,liberal,0,0,0,2,1,6.230529595015576,22.22222222222222,4,3,321,5,F,M-liberal,1
2019_18-877,2019,Samuel A. Alito Jr.,Derek L. Shaffer,24929__0_015,24929__0_022,M,8,4,4,219,133,86,liberal,conservative,0,0,0,2,1,15.037593984962406,11.627906976744185,7,1,92,3,M,M-liberal,0
2019_18-877,2019,Sonia Sotomayor,Derek L. Shaffer,24929__0_027,24929__0_032,M,6,3,3,257,136,121,liberal,liberal,0,0,0,1,1,7.352941176470588,8.264462809917354,2,3,119,5,F,M-liberal,1
2019_18-877,2019,Sonia Sotomayor,Derek L. Shaffer,24929__0_035,24929__0_048,M,14,7,7,289,200,89,liberal,liberal,0,0,0,3,3,15.0,33.70786516853933,4,5,161,20,F,M-liberal,1
2019_18-877,2019,Samuel A. Alito Jr.,Derek L. Shaffer,24929__0_049,24929__0_062,M,14,7,7,992,817,175,liberal,conservative,0,0,0,1,1,1.2239902080783354,5.714285714285714,8,6,91,42,M,M-liberal,0
2019_18-877,2019,Elena Kagan,Derek L. Shaffer,24929__0_065,24929__0_078,M,14,7,7,816,656,160,liberal,liberal,0,0,0,3,3,4.573170731707317,18.75,8,4,339,57,F,M-liberal,1
2019_18-877,2019,Stephen G. Breyer,Derek L. Shaffer,24929__0_079,24929__0_092,M,14,7,7,444,290,154,liberal,liberal,0,0,0,4,0,13.793103448275861,0.0,5,7,93,0,M,M-liberal,1
2019_18-877,2019,Samuel A. Alito Jr.,Derek L. Shaffer,24929__0_093,24929__0_098,M,6,3,3,455,271,184,liberal,conservative,0,0,0,0,0,0.0,0.0,5,5,0,0,M,M-liberal,0
2019_18-877,2019,Stephen G. Breyer,Ryan Park,24929__1_000,24929__1_004,M,5,2,3,753,536,217,conservative,liberal,0,0,0,1,0,1.8656716417910448,0.0,2,2,437,0,M,M-conservative,0
2019_18-877,2019,Stephen G. Breyer,Ryan Park,24929__1_013,24929__1_016,M,4,2,2,306,197,109,conservative,liberal,0,0,0,2,0,10.152284263959391,0.0,1,1,197,0,M,M-conservative,0
2019_18-877,2019,Sonia Sotomayor,Ryan Park,24929__1_019,24929__1_024,M,6,3,3,313,237,76,conservative,liberal,0,0,0,2,0,8.438818565400844,0.0,1,1,172,0,F,M-conservative,0
2019_18-877,2019,Elena Kagan,Ryan Park,24929__1_027,24929__1_044,M,18,9,9,685,426,259,conservative,liberal,0,0,0,4,1,9.389671361502348,3.861003861003861,2,2,136,2,F,M-conservative,0
2019_18-877,2019,Elena Kagan,Ryan Park,24929__1_048,24929__1_055,M,8,4,4,543,356,187,conservative,liberal,0,0,0,4,0,11.235955056179776,0.0,7,2,356,0,F,M-conservative,0
2019_18-877,2019,Ruth Bader Ginsburg,Ryan Park,24929__1_058,24929__1_061,M,4,2,2,309,154,155,conservative,liberal,0,0,0,1,1,6.4935064935064934,6.451612903225806,4,3,151,5,F,M-conservative,0
2019_18-877,2019,John G. Roberts Jr.,Ryan Park,24929__1_062,24929__1_069,M,8,4,4,351,239,112,conservative,conservative,0,0,0,1,0,4.184100418410042,0.0,6,2,2,0,M,M-conservative,1
2014_13-935,2014,Sonia Sotomayor,Catherine Steege,23228__0_001,23228__0_012,F,12,6,6,382,249,133,liberal,liberal,0,0,0,3,2,12.048192771084338,15.037593984962406,2,4,203,41,F,F-liberal,1
2014_13-935,2014,Samuel A. Alito Jr.,Catherine Steege,23228__0_013,23228__0_018,F,6,3,3,359,278,81,liberal,conservative,0,0,0,1,0,3.597122302158273,0.0,3,3,5,0,M,F-liberal,0
2014_13-935,2014,Sonia Sotomayor,Catherine Steege,23228__0_019,23228__0_022,F,4,2,2,219,185,34,liberal,liberal,0,0,0,0,0,0.0,0.0,3,0,0,0,F,F-liberal,1
2014_13-935,2014,Stephen G. Breyer,Catherine Steege,23228__0_023,23228__0_030,F,8,4,4,253,25,228,liberal,liberal,0,0,0,1,0,40.0,0.0,1,1,8,0,M,F-liberal,1
2014_13-935,2014,Antonin Scalia,Catherine Steege,23228__0_031,23228__0_044,F,14,7,7,288,207,81,liberal,conservative,0,0,0,7,1,33.81642512077295,12.345679012345679,9,1,207,2,M,F-liberal,0
2014_13-935,2014,Samuel A. Alito Jr.,Catherine Steege,23228__0_045,23228__0_050,F,6,3,3,262,149,113,liberal,conservative,0,0,0,1,1,6.7114093959731544,8.849557522123893,3,10,34,19,M,F-liberal,0
2014_13-935,2014,Sonia Sotomayor,Catherine Steege,23228__0_051,23228__0_054,F,4,2,2,578,521,57,liberal,liberal,0,0,0,0,0,0.0,0.0,3,2,0,0,F,F-liberal,1
2014_13-935,2014,Antonin Scalia,Catherine Steege,23228__0_055,23228__0_058,F,4,2,2,233,182,51,liberal,conservative,0,0,0,0,0,0.0,0.0,0,2,0,0,M,F-liberal,0
2014_13-935,2014,Elena Kagan,Catherine Steege,23228__0_061,23228__0_066,F,6,3,3,325,248,77,liberal,liberal,0,0,0,0,1,0.0,12.987012987012987,5,3,0,4,F,F-liberal,1
2014_13-935,2014,Sonia Sotomayor,Jonathan Hacker,23228__2_000,23228__2_003,M,4,2,2,144,88,56,conservative,liberal,3,1,0,2,0,22.727272727272727,0.0,2,0,88,0,F,M-conservative,0
2014_13-935,2014,Stephen G. Breyer,Jonathan Hacker,23228__2_004,23228__2_015,M,12,6,6,1023,469,554,conservative,liberal,3,1,0,5,0,10.660980810234541,0.0,14,4,386,0,M,M-conservative,0
2014_13-935,2014,Ruth Bader Ginsburg,Jonathan Hacker,23228__2_020,23228__2_027,M,8,4,4,370,263,107,conservative,liberal,3,1,0,3,1,11.406844106463879,9.345794392523365,11,2,256,42,F,M-conservative,0
2014_13-935,2014,Anthony M. Kennedy,Jonathan Hacker,23228__2_028,23228__2_031,M,4,2,2,446,377,69,conservative,conservative,3,1,0,1,0,2.6525198938992043,0.0,2,2,4,0,M,M-conservative,1
2014_13-935,2014,Stephen G. Breyer,Jonathan Hacker,23228__2_032,23228__2_041,M,10,5,5,312,167,145,conservative,liberal,3,1,0,3,0,17.964071856287426,0.0,7,6,94,0,M,M-conservative,0
2014_13-935,2014,Sonia Sotomayor,Jonathan Hacker,23228__2_042,23228__2_047,M,6,3,3,470,359,111,conservative,liberal,3,1,0,1,1,2.785515320334262,9.00900900900901,7,2,51,11,F,M-conservative,0
2014_13-935,2014,Antonin Scalia,Jonathan Hacker,23228__2_048,23228__2_051,M,4,2,2,246,174,72,conservative,conservative,3,1,0,2,0,11.494252873563218,0.0,2,1,174,0,M,M-conservative,1
2014_13-935,2014,Stephen G. Breyer,Jonathan Hacker,23228__2_052,23228__2_055,M,4,2,2,406,119,287,conservative,liberal,3,1,0,1,0,8.403361344537815,0.0,5,6,82,0,M,M-conservative,0
2014_13-935,2014,Sonia Sotomayor,Jonathan Hacker,23228__2_060,23228__2_067,M,8,4,4,580,483,97,conservative,liberal,3,1,0,4,1,8.281573498964804,10.309278350515465,7,2,483,15,F,M-conservative,0
2014_13-935,2014,Antonin Scalia,Jonathan Hacker,23228__2_073,23228__2_076,M,4,2,2,74,49,25,conservative,conservative,3,1,0,1,1,20.408163265306122,40.0,1,1,5,2,M,M-conservative,1
2014_13-935,2014,Elena Kagan,Jonathan Hacker,23228__2_080,23228__2_085,M,6,3,3,173,54,119,conservative,liberal,3,1,0,1,1,18.51851851851852,8.403361344537815,3,4,35,7,F,M-conservative,0
2014_13-935,2014,Sonia Sotomayor,Jonathan Hacker,23228__2_086,23228__2_089,M,4,2,2,242,210,32,conservative,liberal,3,1,0,2,0,9.523809523809524,0.0,7,1,210,0,F,M-conservative,0
2014_13-935,2014,Samuel A. Alito Jr.,Jonathan Hacker,23228__2_090,23228__2_097,M,8,4,4,452,349,103,conservative,conservative,3,1,0,2,0,5.730659025787966,0.0,5,0,113,0,M,M-conservative,1
2014_13-935,2014,Stephen G. Breyer,Catherine Steege,23228__3_000,23228__3_005,F,6,3,3,993,839,154,liberal,liberal,0,0,0,1,0,1.1918951132300357,0.0,8,2,136,0,M,F-liberal,1
2015_14-1504,2015,Ruth Bader Ginsburg,Michael A. Carvin,24112__0_001,24112__0_006,M,6,3,3,338,231,107,liberal,liberal,1,1,0,3,0,12.987012987012987,0.0,1,2,231,0,F,M-liberal,1
2015_14-1504,2015,Anthony M. Kennedy,Michael A. Carvin,24112__0_007,24112__0_014,M,8,4,4,171,70,101,liberal,conservative,1,1,0,2,1,28.571428571428573,9.900990099009901,0,3,66,15,M,M-liberal,0
2015_14-1504,2015,John G. Roberts Jr.,Michael A. Carvin,24112__0_015,24112__0_018,M,4,2,2,229,164,65,liberal,conservative,1,1,0,0,1,0.0,15.384615384615385,2,3,0,4,M,M-liberal,0
2015_14-1504,2015,Sonia Sotomayor,Michael A. Carvin,24112__0_019,24112__0_038,M,20,10,10,779,562,217,liberal,liberal,1,1,0,6,1,10.676156583629894,4.608294930875576,5,5,191,4,F,M-liberal,1
2015_14-1504,2015,Ruth Bader Ginsburg,Michael A. Carvin,24112__0_039,24112__0_042,M,4,2,2,132,57,75,liberal,liberal,1,1,0,1,1,17.54385964912281,13.333333333333334,0,2,50,3,F,M-liberal,1
2015_14-1504,2015,Stephen G. Breyer,Michael A. Carvin,24112__0_045,24112__0_060,M,16,8,8,587,321,266,liberal,liberal,1,1,0,2,3,6.230529595015576,11.278195488721805,3,2,67,35,M,M-liberal,1
2015_14-1504,2015,Sonia Sotomayor,Michael A. Carvin,24112__0_065,24112__0_070,M,6,3,3,146,54,92,liberal,liberal,1,1,0,1,0,18.51851851851852,0.0,1,3,10,0,F,M-liberal,1
2015_14-1504,2015,Elena Kagan,Michael A. Carvin,24112__0_071,24112__0_078,M,8,4,4,320,90,230,liberal,liberal,1,1,0,0,1,0.0,4.3478260869565215,0,5,0,5,F,M-liberal,1
2015_14-1504,2015,Anthony M. Kennedy,Michael A. Carvin,24112__0_079,24112__0_082,M,4,2,2,167,122,45,liberal,conservative,1,1,0,2,0,16.39344262295082,0.0,1,0,122,0,M,M-liberal,0
2015_14-1504,2015,Samuel A. Alito Jr.,Michael A. Carvin,24112__0_090,24112__0_093,M,4,2,2,190,126,64,liberal,conservative,1,1,0,1,0,7.936507936507937,0.0,4,0,3,0,M,M-liberal,0
2015_14-1504,2015,Stephen G. Breyer,Michael A. Carvin,24112__0_094,24112__0_101,M,8,4,4,393,146,247,liberal,liberal,1,1,0,2,1,13.698630136986301,4.048582995951417,4,9,117,4,M,M-liberal,1
2015_14-1504,2015,Elena Kagan,Michael A. Carvin,24112__0_102,24112__0_129,M,28,14,14,1316,697,619,liberal,liberal,1,1,0,6,2,8.60832137733142,3.231017770597738,8,16,348,9,F,M-liberal,1
2015_14-1504,2015,Elena Kagan,Michael A. Carvin,24112__0_132,24112__0_139,M,8,4,4,410,274,136,liberal,liberal,1,1,0,2,0,7.299270072992701,0.0,5,2,70,0,F,M-liberal,1
2015_14-1504,2015,John G. Roberts Jr.,Stuart A. Raphael,24112__1_000,24112__1_007,M,8,4,4,234,119,115,conservative,conservative,0,0,0,3,2,25.210084033613445,17.391304347826086,2,4,58,37,M,M-conservative,1
2015_14-1504,2015,Samuel A. Alito Jr.,Stuart A. Raphael,24112__1_008,24112__1_014,M,7,3,4,266,218,48,conservative,conservative,0,0,0,1,0,4.587155963302752,0.0,7,2,21,0,M,M-conservative,1
2015_14-1504,2015,John G. Roberts Jr.,Stuart A. Raphael,24112__1_015,24112__1_026,M,12,6,6,571,370,201,conservative,conservative,0,0,0,4,1,10.81081081081081,4.975124378109452,10,3,205,8,M,M-conservative,1
2015_14-1504,2015,Stephen G. Breyer,Stuart A. Raphael,24112__1_031,24112__1_048,M,18,9,9,716,514,202,conservative,liberal,0,0,0,6,2,11.673151750972762,9.900990099009901,11,3,96,23,M,M-conservative,0
2015_14-1504,2015,John G. Roberts Jr.,Stuart A. Raphael,24112__1_049,24112__1_053,M,5,3,2,244,214,30,conservative,conservative,0,0,0,2,0,9.345794392523365,0.0,6,1,190,0,M,M-conservative,1
2015_14-1504,2015,Samuel A. Alito Jr.,Marc E. Elias,24112__2_000,24112__2_005,M,6,3,3,482,287,195,conservative,conservative,0,0,0,1,0,3.484320557491289,0.0,5,7,8,0,M,M-conservative,1
2015_14-1504,2015,Anthony M. Kennedy,Marc E. Elias,24112__2_006,24112__2_017,M,12,6,6,591,429,162,conservative,conservative,0,0,0,4,0,9.324009324009324,0.0,10,7,197,0,M,M-conservative,1
2015_14-1504,2015,John G. Roberts Jr.,Marc E. Elias,24112__2_018,24112__2_029,M,12,6,6,828,538,290,conservative,conservative,0,0,0,2,0,3.717472118959108,0.0,22,13,285,0,M,M-conservative,1
2015_14-1504,2015,Sonia Sotomayor,Marc E. Elias,24112__2_032,24112__2_039,M,8,4,4,264,148,116,conservative,liberal,0,0,0,1,1,6.756756756756757,8.620689655172415,3,4,5,41,F,M-conservative,0
2015_14-1504,2015,John G. Roberts Jr.,Marc E. Elias,24112__2_040,24112__2_047,M,8,4,4,259,105,154,conservative,conservative,0,0,0,0,0,0.0,0.0,4,5,0,0,M,M-conservative,1
2015_14-1504,2015,Elena Kagan,Marc E. Elias,24112__2_050,24112__2_057,M,8,4,4,329,173,156,conservative,liberal,0,0,0,3,0,17.341040462427745,0.0,8,2,169,0,F,M-conservative,0
2016_15-797,2016,Samuel A. Alito Jr.,Clifford M. Sloan,24232__0_018,24232__0_029,M,12,6,6,397,146,251,liberal,conservative,0,0,0,3,1,20.54794520547945,3.9840637450199203,1,9,71,6,M,M-liberal,0
2016_15-797,2016,Sonia Sotomayor,Clifford M. Sloan,24232__0_030,24232__0_033,M,4,2,2,64,31,33,liberal,liberal,0,0,0,1,1,32.25806451612903,30.303030303030305,2,0,26,5,F,M-liberal,1
2016_15-797,2016,Ruth Bader Ginsburg,Clifford M. Sloan,24232__0_036,24232__0_039,M,4,2,2,345,258,87,liberal,liberal,0,0,0,2,0,7.751937984496124,0.0,3,1,258,0,F,M-liberal,1
2016_15-797,2016,Anthony M. Kennedy,Clifford M. Sloan,24232__0_042,24232__0_045,M,4,2,2,224,145,79,liberal,conservative,0,0,0,1,0,6.896551724137931,0.0,1,0,34,0,M,M-liberal,0
2016_15-797,2016,Sonia Sotomayor,Clifford M. Sloan,24232__0_050,24232__0_055,M,6,3,3,379,310,69,liberal,liberal,0,0,0,1,0,3.225806451612903,0.0,2,0,3,0,F,M-liberal,1
2016_15-797,2016,Samuel A. Alito Jr.,Clifford M. Sloan,24232__0_061,24232__0_072,M,12,6,6,476,279,197,liberal,conservative,0,0,0,5,1,17.921146953405017,5.0761421319796955,3,7,178,37,M,M-liberal,0
2016_15-797,2016,Elena Kagan,Clifford M. Sloan,24232__0_073,24232__0_076,M,4,2,2,202,48,154,liberal,liberal,0,0,0,0,1,0.0,6.4935064935064934,0,1,0,105,F,M-liberal,1
2016_15-797,2016,Stephen G. Breyer,Clifford M. Sloan,24232__0_077,24232__0_082,M,6,3,3,494,110,384,liberal,liberal,0,0,0,2,0,18.181818181818183,0.0,1,2,105,0,M,M-liberal,1
2016_15-797,2016,Elena Kagan,Scott A. Keller,24232__1_002,24232__1_009,M,8,4,4,708,305,403,conservative,liberal,5,1,0,2,0,6.557377049180328,0.0,3,13,187,0,F,M-conservative,0
2016_15-797,2016,Elena Kagan,Scott A. Keller,24232__1_019,24232__1_022,M,4,2,2,267,123,144,conservative,liberal,5,1,0,1,0,8.130081300813009,0.0,0,0,100,0,F,M-conservative,0
2016_15-797,2016,Sonia Sotomayor,Scott A. Keller,24232__1_023,24232__1_028,M,6,3,3,188,25,163,conservative,liberal,5,1,0,3,0,120.0,0.0,0,0,25,0,F,M-conservative,0
2016_15-797,2016,Anthony M. Kennedy,Scott A. Keller,24232__1_035,24232__1_040,M,6,3,3,296,209,87,conservative,conservative,5,1,0,1,0,4.784688995215311,0.0,4,3,160,0,M,M-conservative,1
2016_15-797,2016,Sonia Sotomayor,Scott A. Keller,24232__1_045,24232__1_064,M,20,10,10,905,504,401,conservative,liberal,5,1,0,5,1,9.920634920634921,2.493765586034913,3,8,181,46,F,M-conservative,0
2016_15-797,2016,Sonia Sotomayor,Scott A. Keller,24232__1_073,24232__1_078,M,6,3,3,673,337,336,conservative,liberal,5,1,0,0,0,0.0,0.0,2,4,0,0,F,M-conservative,0
2010_09-150,2010,Sonia Sotomayor,Lori B. Palmer,22609__0_008,22609__0_011,F,4,2,2,228,95,133,conservative,liberal,0,0,0,1,0,10.526315789473685,0.0,3,3,58,0,F,F-conservative,0
2010_09-150,2010,Antonin Scalia,Lori B. Palmer,22609__0_019,22609__0_028,F,10,5,5,268,88,180,conservative,conservative,0,0,0,3,0,34.09090909090909,0.0,4,7,71,0,M,F-conservative,1
2010_09-150,2010,Ruth Bader Ginsburg,Lori B. Palmer,22609__0_029,22609__0_036,F,8,4,4,288,131,157,conservative,liberal,0,0,0,2,0,15.267175572519085,0.0,2,3,77,0,F,F-conservative,0
2010_09-150,2010,John G. Roberts Jr.,Lori B. Palmer,22609__0_037,22609__0_042,F,6,3,3,222,62,160,conservative,conservative,0,0,0,1,1,16.129032258064516,6.25,2,6,32,5,M,F-conservative,1
2010_09-150,2010,Antonin Scalia,Lori B. Palmer,22609__0_047,22609__0_050,F,4,2,2,86,39,47,conservative,conservative,0,0,0,2,0,51.282051282051285,0.0,2,0,39,0,M,F-conservative,1
2010_09-150,2010,Anthony M. Kennedy,Lori B. Palmer,22609__0_055,22609__0_058,F,4,2,2,165,77,88,conservative,conservative,0,0,0,2,0,25.974025974025974,0.0,3,4,77,0,M,F-conservative,1
2010_09-150,2010,Sonia Sotomayor,Lori B. Palmer,22609__0_059,22609__0_062,F,4,2,2,249,87,162,conservative,liberal,0,0,0,0,0,0.0,0.0,2,1,0,0,F,F-conservative,0
2010_09-150,2010,Antonin Scalia,Lori B. Palmer,22609__0_067,22609__0_070,F,4,2,2,200,51,149,conservative,conservative,0,0,0,1,0,19.607843137254903,0.0,2,2,17,0,M,F-conservative,1
